# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.12500000e-02
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
2091            	1.73661248e+00	8.68306247e-01	8.68306234e-01	-1.08430153e-01	-4.43858704e+00	4.33015689e+00	-4.38437196e+00	6.56158025e-09	-1.58726423e-09	2.31792931e-09	-4.28299577e-10	2.74622889e-09
2091.25         	1.73635045e+00	8.68175230e-01	8.68175217e-01	-1.16393939e-01	-4.44636005e+00	4.32996612e+00	-4.38816308e+00	6.56303143e-09	-1.58773985e-09	2.31835851e-09	-4.28560590e-10	2.74691910e-09
2091.5          	1.73609513e+00	8.68047571e-01	8.68047558e-01	-1.24352785e-01	-4.45414039e+00	4.32978761e+00	-4.39196400e+00	6.56444771e-09	-1.58822966e-09	2.31877702e-09	-4.28841151e-10	2.74761817e-09
2091.75         	1.73582700e+00	8.67913507e-01	8.67913494e-01	-1.32278918e-01	-4.46184992e+00	4.32957100e+00	-4.39571046e+00	6.56582951e-09	-1.58873342e-09	2.31918502e-09	-4.29140909e-10	2.74832592e-09
2092            	1.73556222e+00	8.67781114e-01	8.67781101e-01	-1.40175964e-01	-4.46953715e+00	4.32936118e+00	-4.39944916e+00	6.56717669e-09	-1.58925084e-09	2.31958248e-09	-4.29459597e-10	2.74904208e-09
2092.25         	1.73533092e+00	8.67665466e-01	8.67665453e-01	-1.48025903e-01	-4.47725391e+00	4.32922801e+00	-4.40324096e+00	6.56848857e-09	-1.58978164e-09	2.31996922e-09	-4.29797036e-10	2.74976625e-09
2092.5          	1.73512347e+00	8.67561740e-01	8.67561727e-01	-1.55820859e-01	-4.48496962e+00	4.32914876e+00	-4.40705919e+00	6.56976420e-09	-1.59032553e-09	2.32034491e-09	-4.30153077e-10	2.75049799e-09
2092.75         	1.73491491e+00	8.67457463e-01	8.67457450e-01	-1.63556958e-01	-4.49261598e+00	4.32905903e+00	-4.41083751e+00	6.57100259e-09	-1.59088217e-09	2.32070925e-09	-4.30527550e-10	2.75123680e-09
2093            	1.73477679e+00	8.67388402e-01	8.67388389e-01	-1.71183477e-01	-4.50031967e+00	4.32913619e+00	-4.41472793e+00	6.57220290e-09	-1.59145121e-09	2.32106194e-09	-4.30920237e-10	2.75198218e-09
2093.25         	1.73465731e+00	8.67328660e-01	8.67328647e-01	-1.78741327e-01	-4.50799267e+00	4.32925134e+00	-4.41862200e+00	6.57336446e-09	-1.59203223e-09	2.32140279e-09	-4.31330840e-10	2.75273363e-09
2093.5          	1.73458510e+00	8.67292555e-01	8.67292542e-01	-1.86200744e-01	-4.51567683e+00	4.32947609e+00	-4.42257646e+00	6.57448670e-09	-1.59262482e-09	2.32173160e-09	-4.31759015e-10	2.75349062e-09
2093.75         	1.73452346e+00	8.67261735e-01	8.67261722e-01	-1.93572573e-01	-4.52329440e+00	4.32972183e+00	-4.42650812e+00	6.57556921e-09	-1.59322853e-09	2.32204826e-09	-4.32204401e-10	2.75425267e-09
2094            	1.73447905e+00	8.67239532e-01	8.67239519e-01	-2.00863860e-01	-4.53086599e+00	4.33000213e+00	-4.43043406e+00	6.57661223e-09	-1.59384309e-09	2.32235289e-09	-4.32666642e-10	2.75501953e-09
2094.25         	1.73444102e+00	8.67220516e-01	8.67220503e-01	-2.08073106e-01	-4.53836335e+00	4.33029024e+00	-4.43432680e+00	6.57761553e-09	-1.59446780e-09	2.32264529e-09	-4.33145160e-10	2.75579045e-09
2094.5          	1.73441467e+00	8.67207344e-01	8.67207331e-01	-2.15215006e-01	-4.54580925e+00	4.33059424e+00	-4.43820175e+00	6.57857803e-09	-1.59510191e-09	2.32292498e-09	-4.33639425e-10	2.75656440e-09
2094.75         	1.73440702e+00	8.67203517e-01	8.67203504e-01	-2.22257602e-01	-4.55319377e+00	4.33093617e+00	-4.44206497e+00	6.57949938e-09	-1.59574516e-09	2.32319192e-09	-4.34149199e-10	2.75734112e-09
2095            	1.73441692e+00	8.67208468e-01	8.67208454e-01	-2.29208978e-01	-4.56052329e+00	4.33131431e+00	-4.44591880e+00	6.58037954e-09	-1.59639741e-09	2.32344624e-09	-4.34674295e-10	2.75812053e-09
2095.25         	1.73446038e+00	8.67230195e-01	8.67230182e-01	-2.36003626e-01	-4.56777134e+00	4.33176772e+00	-4.44976953e+00	6.58121792e-09	-1.59705835e-09	2.32368777e-09	-4.35214465e-10	2.75890224e-09
2095.5          	1.73452416e+00	8.67262089e-01	8.67262075e-01	-2.42660920e-01	-4.57492149e+00	4.33226057e+00	-4.45359103e+00	6.58201395e-09	-1.59772746e-09	2.32391633e-09	-4.35769292e-10	2.75968563e-09
2095.75         	1.73461321e+00	8.67306611e-01	8.67306598e-01	-2.49203341e-01	-4.58200921e+00	4.33280587e+00	-4.45740754e+00	6.58276699e-09	-1.59840419e-09	2.32413170e-09	-4.36338338e-10	2.76047004e-09
2096            	1.73471737e+00	8.67358689e-01	8.67358676e-01	-2.55620230e-01	-4.58899970e+00	4.33337947e+00	-4.46118958e+00	6.58347679e-09	-1.59908806e-09	2.32433378e-09	-4.36921169e-10	2.76125495e-09
2096.25         	1.73482099e+00	8.67410504e-01	8.67410491e-01	-2.61916989e-01	-4.59585170e+00	4.33393471e+00	-4.46489321e+00	6.58414362e-09	-1.59977878e-09	2.32452270e-09	-4.37517433e-10	2.76204013e-09
2096.5          	1.73491894e+00	8.67459475e-01	8.67459462e-01	-2.68110480e-01	-4.60257970e+00	4.33446922e+00	-4.46852446e+00	6.58476795e-09	-1.60047603e-09	2.32469864e-09	-4.38126708e-10	2.76282535e-09
2096.75         	1.73504387e+00	8.67521941e-01	8.67521928e-01	-2.74159730e-01	-4.60922089e+00	4.33506116e+00	-4.47214103e+00	6.58534983e-09	-1.60117931e-09	2.32486165e-09	-4.38748486e-10	2.76361013e-09
2097            	1.73515515e+00	8.67577582e-01	8.67577568e-01	-2.80092119e-01	-4.61570085e+00	4.33560873e+00	-4.47565479e+00	6.58588926e-09	-1.60188814e-09	2.32501172e-09	-4.39382284e-10	2.76439400e-09
2097.25         	1.73527921e+00	8.67639614e-01	8.67639601e-01	-2.85842157e-01	-4.62201952e+00	4.33617736e+00	-4.47909844e+00	6.58638580e-09	-1.60260195e-09	2.32514869e-09	-4.40027604e-10	2.76517629e-09
2097.5          	1.73544148e+00	8.67720749e-01	8.67720736e-01	-2.91434464e-01	-4.62826038e+00	4.33682592e+00	-4.48254315e+00	6.58683936e-09	-1.60332018e-09	2.32527256e-09	-4.40683901e-10	2.76595646e-09
2097.75         	1.73562991e+00	8.67814961e-01	8.67814948e-01	-2.96866075e-01	-4.63439179e+00	4.33752571e+00	-4.48595875e+00	6.58725019e-09	-1.60404236e-09	2.32538342e-09	-4.41350653e-10	2.76673407e-09
2098            	1.73582829e+00	8.67914151e-01	8.67914138e-01	-3.02130439e-01	-4.64037031e+00	4.33823987e+00	-4.48930509e+00	6.58761865e-09	-1.60476803e-09	2.32548141e-09	-4.42027330e-10	2.76750874e-09
2098.25         	1.73606562e+00	8.68032816e-01	8.68032802e-01	-3.07213890e-01	-4.64625145e+00	4.33903757e+00	-4.49264451e+00	6.58794479e-09	-1.60549664e-09	2.32556654e-09	-4.42713364e-10	2.76827991e-09
2098.5          	1.73629714e+00	8.68148578e-01	8.68148565e-01	-3.12152786e-01	-4.65195947e+00	4.33980669e+00	-4.49588308e+00	6.58823256e-09	-1.60622766e-09	2.32564017e-09	-4.43407573e-10	2.76904775e-09
2098.75         	1.73652451e+00	8.68262263e-01	8.68262250e-01	-3.16932147e-01	-4.65748545e+00	4.34055330e+00	-4.49901937e+00	6.58848189e-09	-1.60696062e-09	2.32570229e-09	-4.44109481e-10	2.76981177e-09
2099            	1.73673265e+00	8.68366333e-01	8.68366320e-01	-3.21549452e-01	-4.66278927e+00	4.34123982e+00	-4.50201454e+00	6.58869126e-09	-1.60769507e-09	2.32575239e-09	-4.44818879e-10	2.77057127e-09
2099.25         	1.73694138e+00	8.68470698e-01	8.68470685e-01	-3.26019234e-01	-4.66793386e+00	4.34191463e+00	-4.50492425e+00	6.58885947e-09	-1.60843054e-09	2.32579009e-09	-4.45535494e-10	2.77132558e-09
2099.5          	1.73717412e+00	8.68587064e-01	8.68587051e-01	-3.30276866e-01	-4.67291177e+00	4.34263490e+00	-4.50777334e+00	6.58898562e-09	-1.60916651e-09	2.32581508e-09	-4.46258965e-10	2.77207405e-09
2099.75         	1.73736723e+00	8.68683622e-01	8.68683609e-01	-3.34362251e-01	-4.67760896e+00	4.34324671e+00	-4.51042783e+00	6.58906950e-09	-1.60990257e-09	2.32582736e-09	-4.46988889e-10	2.77281624e-09
2100            	1.73760931e+00	8.68804662e-01	8.68804649e-01	-3.38246798e-01	-4.68220809e+00	4.34396130e+00	-4.51308469e+00	6.58911090e-09	-1.61063818e-09	2.32582685e-09	-4.47724749e-10	2.77355160e-09
2100.25         	1.73786197e+00	8.68930991e-01	8.68930978e-01	-3.41946127e-01	-4.68663687e+00	4.34469074e+00	-4.51566381e+00	6.58910976e-09	-1.61137277e-09	2.32581356e-09	-4.48465989e-10	2.77427954e-09
2100.5          	1.73811400e+00	8.69057008e-01	8.69056995e-01	-3.45440559e-01	-4.69084637e+00	4.34540582e+00	-4.51812609e+00	6.58906625e-09	-1.61210586e-09	2.32578752e-09	-4.49212106e-10	2.77499962e-09
2100.75         	1.73835244e+00	8.69176227e-01	8.69176214e-01	-3.48766961e-01	-4.69484252e+00	4.34607556e+00	-4.52045904e+00	6.58898086e-09	-1.61283705e-09	2.32574893e-09	-4.49962581e-10	2.77571151e-09
2101            	1.73862051e+00	8.69310263e-01	8.69310249e-01	-3.51887204e-01	-4.69869090e+00	4.34680369e+00	-4.52274729e+00	6.58885426e-09	-1.61356584e-09	2.32569806e-09	-4.50716810e-10	2.77641487e-09
2101.25         	1.73883243e+00	8.69416220e-01	8.69416207e-01	-3.54836180e-01	-4.70221218e+00	4.34737600e+00	-4.52479409e+00	6.58868656e-09	-1.61429172e-09	2.32563499e-09	-4.51474225e-10	2.77710921e-09
2101.5          	1.73900932e+00	8.69504669e-01	8.69504656e-01	-3.57544523e-01	-4.70540729e+00	4.34786277e+00	-4.52663503e+00	6.58847699e-09	-1.61501409e-09	2.32555945e-09	-4.52234366e-10	2.77779381e-09
2101.75         	1.73920358e+00	8.69601795e-01	8.69601782e-01	-3.60092311e-01	-4.70845734e+00	4.34836502e+00	-4.52841118e+00	6.58822514e-09	-1.61573245e-09	2.32547131e-09	-4.52996795e-10	2.77846810e-09
2102            	1.73942212e+00	8.69711069e-01	8.69711055e-01	-3.62430616e-01	-4.71133905e+00	4.34890843e+00	-4.53012374e+00	6.58793129e-09	-1.61644637e-09	2.32537068e-09	-4.53761031e-10	2.77913171e-09
2102.25         	1.73966024e+00	8.69830129e-01	8.69830116e-01	-3.64567276e-01	-4.71405673e+00	4.34948945e+00	-4.53177309e+00	6.58759591e-09	-1.61715540e-09	2.32525775e-09	-4.54526526e-10	2.77978427e-09
2102.5          	1.73992310e+00	8.69961557e-01	8.69961544e-01	-3.66472107e-01	-4.71659450e+00	4.35012240e+00	-4.53335845e+00	6.58721940e-09	-1.61785905e-09	2.32513267e-09	-4.55292714e-10	2.78042539e-09
2102.75         	1.74015465e+00	8.70077330e-01	8.70077317e-01	-3.68165547e-01	-4.71883084e+00	4.35066529e+00	-4.53474806e+00	6.58680181e-09	-1.61855681e-09	2.32499546e-09	-4.56059079e-10	2.78105454e-09
2103            	1.74041508e+00	8.70207547e-01	8.70207534e-01	-3.69619679e-01	-4.72088726e+00	4.35126758e+00	-4.53607742e+00	6.58634300e-09	-1.61924814e-09	2.32484603e-09	-4.56825127e-10	2.78167116e-09
2103.25         	1.74066727e+00	8.70333639e-01	8.70333626e-01	-3.70861479e-01	-4.72269669e+00	4.35183521e+00	-4.53726595e+00	6.58584302e-09	-1.61993251e-09	2.32468443e-09	-4.57590302e-10	2.78227473e-09
2103.5          	1.74093739e+00	8.70468703e-01	8.70468690e-01	-3.71888769e-01	-4.72432224e+00	4.35243347e+00	-4.53837786e+00	6.58530231e-09	-1.62060942e-09	2.32451081e-09	-4.58354010e-10	2.78286482e-09
2103.75         	1.74113998e+00	8.70569996e-01	8.70569982e-01	-3.72727142e-01	-4.72557721e+00	4.35285007e+00	-4.53921364e+00	6.58472184e-09	-1.62127844e-09	2.32432559e-09	-4.59115643e-10	2.78344123e-09
2104            	1.74133662e+00	8.70668318e-01	8.70668305e-01	-3.73382922e-01	-4.72661941e+00	4.35323649e+00	-4.53992795e+00	6.58410217e-09	-1.62193928e-09	2.32412896e-09	-4.59874795e-10	2.78400376e-09
2104.25         	1.74150068e+00	8.70750345e-01	8.70750332e-01	-3.73850206e-01	-4.72737702e+00	4.35352682e+00	-4.54045192e+00	6.58344343e-09	-1.62259158e-09	2.32392098e-09	-4.60631093e-10	2.78455207e-09
2104.5          	1.74163538e+00	8.70817698e-01	8.70817685e-01	-3.74088703e-01	-4.72782382e+00	4.35373512e+00	-4.54077947e+00	6.58274539e-09	-1.62323492e-09	2.32370155e-09	-4.61384148e-10	2.78508570e-09
2104.75         	1.74182369e+00	8.70911850e-01	8.70911837e-01	-3.74118558e-01	-4.72817202e+00	4.35405346e+00	-4.54111274e+00	6.58200814e-09	-1.62386900e-09	2.32347075e-09	-4.62133623e-10	2.78560437e-09
2105            	1.74200545e+00	8.71002731e-01	8.71002718e-01	-3.73901204e-01	-4.72824476e+00	4.35434355e+00	-4.54129416e+00	6.58123285e-09	-1.62449393e-09	2.32322917e-09	-4.62879343e-10	2.78610851e-09
2105.25         	1.74215917e+00	8.71079589e-01	8.71079576e-01	-3.73475776e-01	-4.72802631e+00	4.35455054e+00	-4.54128843e+00	6.58041903e-09	-1.62510886e-09	2.32297653e-09	-4.63620591e-10	2.78659712e-09
2105.5          	1.74233990e+00	8.71169954e-01	8.71169941e-01	-3.72818239e-01	-4.72763152e+00	4.35481328e+00	-4.54122240e+00	6.57956614e-09	-1.62571295e-09	2.32271253e-09	-4.64356690e-10	2.78706922e-09
2105.75         	1.74247324e+00	8.71236627e-01	8.71236614e-01	-3.71970619e-01	-4.72691378e+00	4.35494316e+00	-4.54092847e+00	6.57867417e-09	-1.62630547e-09	2.32243707e-09	-4.65086936e-10	2.78752401e-09
2106            	1.74261015e+00	8.71305082e-01	8.71305069e-01	-3.70921811e-01	-4.72599136e+00	4.35506955e+00	-4.54053045e+00	6.57774357e-09	-1.62688592e-09	2.32215030e-09	-4.65810775e-10	2.78796107e-09
2106.25         	1.74274297e+00	8.71371492e-01	8.71371479e-01	-3.69652314e-01	-4.72482874e+00	4.35517643e+00	-4.54000259e+00	6.57677492e-09	-1.62745398e-09	2.32185244e-09	-4.66527757e-10	2.78838020e-09
2106.5          	1.74280206e+00	8.71401036e-01	8.71401023e-01	-3.68211680e-01	-4.72329654e+00	4.35508486e+00	-4.53919070e+00	6.57576899e-09	-1.62800940e-09	2.32154380e-09	-4.67237501e-10	2.78878130e-09
2106.75         	1.74288686e+00	8.71443439e-01	8.71443426e-01	-3.66552510e-01	-4.72159612e+00	4.35504361e+00	-4.53831987e+00	6.57472631e-09	-1.62855192e-09	2.32122458e-09	-4.67939634e-10	2.78916421e-09
2107            	1.74295680e+00	8.71478408e-01	8.71478395e-01	-3.64660233e-01	-4.71961213e+00	4.35495189e+00	-4.53728201e+00	6.57364719e-09	-1.62908113e-09	2.32089486e-09	-4.68633694e-10	2.78952856e-09
2107.25         	1.74305042e+00	8.71525216e-01	8.71525203e-01	-3.62546012e-01	-4.71745327e+00	4.35490726e+00	-4.53618027e+00	6.57253187e-09	-1.62959655e-09	2.32055474e-09	-4.69319182e-10	2.78987393e-09
2107.5          	1.74317806e+00	8.71589036e-01	8.71589023e-01	-3.60212760e-01	-4.71514884e+00	4.35493608e+00	-4.53504246e+00	6.57138081e-09	-1.63009779e-09	2.32020437e-09	-4.69995601e-10	2.79019997e-09
2107.75         	1.74326825e+00	8.71634130e-01	8.71634117e-01	-3.57700111e-01	-4.71255760e+00	4.35485749e+00	-4.53370755e+00	6.57019467e-09	-1.63058450e-09	2.31984395e-09	-4.70662521e-10	2.79050647e-09
2108            	1.74333593e+00	8.71667971e-01	8.71667958e-01	-3.54971681e-01	-4.70968683e+00	4.35471515e+00	-4.53220099e+00	6.56897455e-09	-1.63105641e-09	2.31947385e-09	-4.71319488e-10	2.79079334e-09
2108.25         	1.74341173e+00	8.71705870e-01	8.71705856e-01	-3.52039837e-01	-4.70662679e+00	4.35458695e+00	-4.53060687e+00	6.56772148e-09	-1.63151321e-09	2.31909443e-09	-4.71965995e-10	2.79106043e-09
2108.5          	1.74347967e+00	8.71739842e-01	8.71739829e-01	-3.48901247e-01	-4.70333381e+00	4.35443256e+00	-4.52888319e+00	6.56643583e-09	-1.63195454e-09	2.31870582e-09	-4.72601633e-10	2.79130745e-09
2108.75         	1.74349632e+00	8.71748167e-01	8.71748154e-01	-3.45586259e-01	-4.69972326e+00	4.35413701e+00	-4.52693013e+00	6.56511812e-09	-1.63238013e-09	2.31830817e-09	-4.73226047e-10	2.79153422e-09
2109            	1.74349968e+00	8.71749845e-01	8.71749831e-01	-3.42087433e-01	-4.69588305e+00	4.35379561e+00	-4.52483933e+00	6.56376893e-09	-1.63278974e-09	2.31790169e-09	-4.73838900e-10	2.79174059e-09
2109.25         	1.74348955e+00	8.71744779e-01	8.71744766e-01	-3.38405930e-01	-4.69181286e+00	4.35340693e+00	-4.52260990e+00	6.56238888e-09	-1.63318310e-09	2.31748656e-09	-4.74439819e-10	2.79192638e-09
2109.5          	1.74347375e+00	8.71736882e-01	8.71736869e-01	-3.34530531e-01	-4.68752213e+00	4.35299160e+00	-4.52025687e+00	6.56097837e-09	-1.63355990e-09	2.31706290e-09	-4.75028455e-10	2.79209135e-09
2109.75         	1.74349584e+00	8.71747929e-01	8.71747916e-01	-3.30439095e-01	-4.68309913e+00	4.35266004e+00	-4.51787959e+00	6.55953768e-09	-1.63391983e-09	2.31663077e-09	-4.75604444e-10	2.79223522e-09
2110            	1.74350032e+00	8.71750167e-01	8.71750154e-01	-3.26179816e-01	-4.67845632e+00	4.35227651e+00	-4.51536642e+00	6.55806728e-09	-1.63426256e-09	2.31619032e-09	-4.76167400e-10	2.79235772e-09
2110.25         	1.74349482e+00	8.71747415e-01	8.71747402e-01	-3.21735091e-01	-4.67359553e+00	4.35186044e+00	-4.51272799e+00	6.55656787e-09	-1.63458784e-09	2.31574176e-09	-4.76716961e-10	2.79245872e-09
2110.5          	1.74347755e+00	8.71738783e-01	8.71738770e-01	-3.17126995e-01	-4.66853577e+00	4.35140878e+00	-4.50997227e+00	6.55504032e-09	-1.63489552e-09	2.31528536e-09	-4.77252845e-10	2.79253820e-09
2110.75         	1.74350277e+00	8.71751391e-01	8.71751378e-01	-3.12316235e-01	-4.66336770e+00	4.35105146e+00	-4.50720958e+00	6.55348534e-09	-1.63518542e-09	2.31482133e-09	-4.77774759e-10	2.79259608e-09
2111            	1.74352335e+00	8.71761679e-01	8.71761666e-01	-3.07307144e-01	-4.65798149e+00	4.35067435e+00	-4.50432792e+00	6.55190358e-09	-1.63545726e-09	2.31434985e-09	-4.78282338e-10	2.79263219e-09
2111.25         	1.74354800e+00	8.71774009e-01	8.71773996e-01	-3.02124020e-01	-4.65242255e+00	4.35029853e+00	-4.50136054e+00	6.55029583e-09	-1.63571081e-09	2.31387117e-09	-4.78775220e-10	2.79264639e-09
2111.5          	1.74357254e+00	8.71786278e-01	8.71786265e-01	-2.96775067e-01	-4.64668984e+00	4.34991478e+00	-4.49830231e+00	6.54866290e-09	-1.63594579e-09	2.31338553e-09	-4.79253028e-10	2.79263856e-09
2111.75         	1.74352888e+00	8.71764448e-01	8.71764435e-01	-2.91317031e-01	-4.64066947e+00	4.34935244e+00	-4.49501096e+00	6.54700594e-09	-1.63616215e-09	2.31289331e-09	-4.79715492e-10	2.79260880e-09
2112            	1.74347120e+00	8.71735607e-01	8.71735594e-01	-2.85733758e-01	-4.63447919e+00	4.34874543e+00	-4.49161231e+00	6.54532593e-09	-1.63635981e-09	2.31239480e-09	-4.80162412e-10	2.79255721e-09
2112.25         	1.74343038e+00	8.71715198e-01	8.71715185e-01	-2.79990395e-01	-4.62816629e+00	4.34817590e+00	-4.48817110e+00	6.54362363e-09	-1.63653872e-09	2.31189022e-09	-4.80593605e-10	2.79248383e-09
2112.5          	1.74340806e+00	8.71704037e-01	8.71704024e-01	-2.74093389e-01	-4.62173952e+00	4.34764613e+00	-4.48469283e+00	6.54189974e-09	-1.63669873e-09	2.31137977e-09	-4.81008848e-10	2.79238861e-09
2112.75         	1.74338953e+00	8.71694770e-01	8.71694757e-01	-2.68013404e-01	-4.61513514e+00	4.34712174e+00	-4.48112844e+00	6.54015495e-09	-1.63683971e-09	2.31086362e-09	-4.81407898e-10	2.79227151e-09
2113            	1.74337895e+00	8.71689481e-01	8.71689468e-01	-2.61784939e-01	-4.60839738e+00	4.34661244e+00	-4.47750491e+00	6.53839007e-09	-1.63696147e-09	2.31034200e-09	-4.81790471e-10	2.79213247e-09
2113.25         	1.74337456e+00	8.71687288e-01	8.71687275e-01	-2.55408900e-01	-4.60152076e+00	4.34611186e+00	-4.47381631e+00	6.53660605e-09	-1.63706387e-09	2.30981519e-09	-4.82156271e-10	2.79197146e-09
2113.5          	1.74341228e+00	8.71706145e-01	8.71706132e-01	-2.48863054e-01	-4.59457164e+00	4.34570858e+00	-4.47014011e+00	6.53480390e-09	-1.63714675e-09	2.30928347e-09	-4.82505012e-10	2.79178848e-09
2113.75         	1.74342079e+00	8.71710400e-01	8.71710387e-01	-2.42224947e-01	-4.58745172e+00	4.34522677e+00	-4.46633925e+00	6.53298476e-09	-1.63721002e-09	2.30874718e-09	-4.82836428e-10	2.79158361e-09
2114            	1.74343956e+00	8.71719786e-01	8.71719773e-01	-2.35478748e-01	-4.58024677e+00	4.34476802e+00	-4.46250740e+00	6.53115002e-09	-1.63725371e-09	2.30820675e-09	-4.83150335e-10	2.79135709e-09
2114.25         	1.74344406e+00	8.71722038e-01	8.71722025e-01	-2.28623095e-01	-4.57288942e+00	4.34426632e+00	-4.45857787e+00	6.52930112e-09	-1.63727788e-09	2.30766260e-09	-4.83446574e-10	2.79110918e-09
2114.5          	1.74344124e+00	8.71720626e-01	8.71720613e-01	-2.21661971e-01	-4.56540449e+00	4.34374252e+00	-4.45457351e+00	6.52743932e-09	-1.63728251e-09	2.30711511e-09	-4.83724961e-10	2.79084007e-09
2114.75         	1.74342133e+00	8.71710672e-01	8.71710659e-01	-2.14594153e-01	-4.55776924e+00	4.34317508e+00	-4.45047216e+00	6.52556576e-09	-1.63726763e-09	2.30656459e-09	-4.83985336e-10	2.79054992e-09
2115            	1.74340621e+00	8.71703110e-01	8.71703097e-01	-2.07390047e-01	-4.55000200e+00	4.34261195e+00	-4.44630697e+00	6.52368184e-09	-1.63723317e-09	2.30601147e-09	-4.84227431e-10	2.79023890e-09
2115.25         	1.74347495e+00	8.71737482e-01	8.71737468e-01	-2.00113597e-01	-4.54235967e+00	4.34224607e+00	-4.44230287e+00	6.52178838e-09	-1.63717909e-09	2.30545597e-09	-4.84451107e-10	2.78990708e-09
2115.5          	1.74354059e+00	8.71770304e-01	8.71770291e-01	-1.92713384e-01	-4.53458945e+00	4.34187607e+00	-4.43823276e+00	6.51988606e-09	-1.63710540e-09	2.30489822e-09	-4.84656287e-10	2.78955450e-09
2115.75         	1.74360181e+00	8.71800909e-01	8.71800896e-01	-1.85222112e-01	-4.52672165e+00	4.34149954e+00	-4.43411060e+00	6.51797610e-09	-1.63701210e-09	2.30433856e-09	-4.84842825e-10	2.78918138e-09
2116            	1.74370274e+00	8.71851377e-01	8.71851364e-01	-1.77637384e-01	-4.51885585e+00	4.34121846e+00	-4.43003716e+00	6.51606059e-09	-1.63689957e-09	2.30377770e-09	-4.85010723e-10	2.78878842e-09
2116.25         	1.74379664e+00	8.71898326e-01	8.71898313e-01	-1.69968521e-01	-4.51088837e+00	4.34091985e+00	-4.42590411e+00	6.51414091e-09	-1.63676789e-09	2.30321605e-09	-4.85159870e-10	2.78837592e-09
2116.5          	1.74392306e+00	8.71961539e-01	8.71961526e-01	-1.62224666e-01	-4.50292482e+00	4.34070015e+00	-4.42181248e+00	6.51221816e-09	-1.63661711e-09	2.30265391e-09	-4.85290155e-10	2.78794406e-09
2116.75         	1.74406471e+00	8.72032363e-01	8.72032350e-01	-1.54424671e-01	-4.49494721e+00	4.34052254e+00	-4.41773487e+00	6.51029358e-09	-1.63644725e-09	2.30209161e-09	-4.85401443e-10	2.78749306e-09
2117            	1.74418830e+00	8.72094155e-01	8.72094142e-01	-1.46571390e-01	-4.48686647e+00	4.34029508e+00	-4.41358078e+00	6.50836828e-09	-1.63625842e-09	2.30152945e-09	-4.85493695e-10	2.78702315e-09
2117.25         	1.74432845e+00	8.72164232e-01	8.72164219e-01	-1.38695497e-01	-4.47880974e+00	4.34011424e+00	-4.40946199e+00	6.50644350e-09	-1.63605079e-09	2.30096778e-09	-4.85566900e-10	2.78653468e-09
2117.5          	1.74447945e+00	8.72239733e-01	8.72239720e-01	-1.30746407e-01	-4.47070520e+00	4.33995879e+00	-4.40533199e+00	6.50452060e-09	-1.63582455e-09	2.30040697e-09	-4.85621070e-10	2.78602804e-09
2117.75         	1.74464784e+00	8.72323927e-01	8.72323914e-01	-1.22733011e-01	-4.46258093e+00	4.33984792e+00	-4.40121442e+00	6.50260093e-09	-1.63557993e-09	2.29984743e-09	-4.85656222e-10	2.78550365e-09
2118            	1.74484453e+00	8.72422271e-01	8.72422258e-01	-1.14644362e-01	-4.45445346e+00	4.33980910e+00	-4.39713128e+00	6.50068599e-09	-1.63531722e-09	2.29928962e-09	-4.85672411e-10	2.78496203e-09
2118.25         	1.74508333e+00	8.72541672e-01	8.72541659e-01	-1.06512703e-01	-4.44639076e+00	4.33987806e+00	-4.39313441e+00	6.49877697e-09	-1.63503641e-09	2.29873385e-09	-4.85669487e-10	2.78440334e-09
2118.5          	1.74533226e+00	8.72666134e-01	8.72666121e-01	-9.83652324e-02	-4.43834127e+00	4.33997603e+00	-4.38915865e+00	6.49687515e-09	-1.63473760e-09	2.29818046e-09	-4.85647370e-10	2.78382783e-09
2118.75         	1.74558275e+00	8.72791383e-01	8.72791370e-01	-9.02220193e-02	-4.43030085e+00	4.34007884e+00	-4.38518984e+00	6.49498199e-09	-1.63442097e-09	2.29762985e-09	-4.85606044e-10	2.78323590e-09
2119            	1.74583707e+00	8.72918540e-01	8.72918527e-01	-8.20687647e-02	-4.42226409e+00	4.34019533e+00	-4.38122971e+00	6.49309915e-09	-1.63408678e-09	2.29708249e-09	-4.85545530e-10	2.78262802e-09
2119.25         	1.74610089e+00	8.73050451e-01	8.73050438e-01	-7.39117224e-02	-4.41424748e+00	4.34033576e+00	-4.37729162e+00	6.49122800e-09	-1.63373524e-09	2.29653876e-09	-4.85465856e-10	2.78200462e-09
